Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
BFA,Burkina Faso,Sub-Saharan Africa,1995,140.172,0.061855059,11.99939241,0,2.999229908,2.327823925,3.65240593,0,0,875.3425203,1277.841142,1073.016505,0,0,0,0.4415,11.73821662,18.18098242,11.429245,49.4459,50.5785,48.2239,75.171,88.234,12.40216429,3,598,0,0,0,0,10.80139373,89.19860627,0,0,Low income,46.939,16.626,58.56415689,2379520000,235.832,8.26723,97.3,49.445,36.8782,2.556
BFA,Burkina Faso,Sub-Saharan Africa,1996,140.66,0.067937658,11.99939241,0,3.109319925,2.436597919,3.763581896,0,0,942.9586749,1398.154435,1166.480628,0,0,0,0.4415,11.73821662,18.18098242,11.429245,49.6143,50.8226,48.3125,74.019,88.042,12.40216429,3.4,581,0,0,0,0,10.80139373,89.19860627,0,0,Low income,46.843,16.471,60.37541948,2586550000,249.36,0.000960519,96.2,49.557,37.9121,2.544
BFA,Burkina Faso,Sub-Saharan Africa,1997,137.319,0.075383858,11.99939241,0,3.219409943,2.545371914,3.874757862,0,0,962.4861813,1450.277187,1202.001152,0,0,0,0.4415,11.73821662,18.18098242,11.429245,49.3997,50.5257,48.1756,72.832,87.846,12.40216429,2.28,564,0,0,0,0,10.80139373,89.19860627,0,0,Low income,46.732,16.287,62.24270049,2447670000,229.493,0.0186864,95,49.713,38.9823,2.454
BFA,Burkina Faso,Sub-Saharan Africa,1998,137.187,0.078308106,11.99939241,0,3.32949996,2.654145908,3.985933828,0,0,994.7602221,1522.500802,1254.044387,0,0,0,0.4415,11.73821662,18.18098242,11.429245,49.9911,51.1908,48.691,71.611,87.644,12.40216429,3.55,546,0,0,0,0,10.45296167,89.54703833,0,0,Low income,46.601,16.074,64.16773247,2804900000,255.718,0.0454235,93.6,49.914,40.0904,2.44
BFA,Burkina Faso,Sub-Saharan Africa,1999,136.61,0.081151667,11.99939241,1.706484642,3.439589977,2.762919903,4.097109795,0.75,0.68,1030.867382,1602.449449,1311.992586,0.293,0.248777227,0.331586078,0.4415,11.73821662,18.18098242,11.429245,50.3255,51.6789,48.8747,70.355,87.435,12.40216429,3.78,531,1.280945745,0.617334359,1.993057003,0.288,10.45296167,89.54703833,1.59016622,7.414652593,Low income,46.442,15.828,66.15230151,2993750000,265.34,0.0617803,92.3,50.168,41.2379,2.533
BFA,Burkina Faso,Sub-Saharan Africa,2000,135.684,0.088706508,11.99939241,1.351351351,3.519029975,2.890327454,4.207132339,0.759,0.675,1008.369584,1593.311319,1296.385096,0.296,0.253737609,0.334110786,0.4415,11.73821662,18.18098242,11.429245,50.8468,52.3759,49.225,69.066,87.219,12.40216429,2.78,516,1.286308519,0.645935462,1.976049609,0.292,10.45296167,89.54703833,1.880039307,7.871098736,Low income,46.253,15.539,68.19824898,2628920000,226.476,0.0770802,90.9,50.489,42.4267,2.664
BFA,Burkina Faso,Sub-Saharan Africa,2001,130.965,0.082973986,11.99939241,1.337792642,3.598469973,3.017735004,4.317154884,0.766,0.666,1031.15269,1657.638287,1339.997871,0.299,0.258861078,0.338084909,0.4415,11.73821662,18.18098242,11.429245,51.0706,52.5785,49.4709,67.742,86.993,12.40216429,2.59,501,1.291693745,0.675861654,1.959187345,0.295,10.98901099,89.01098901,2.222753667,8.35564371,Low income,46.031,15.197,70.30747318,2812850000,235.491,0.157732,89.4,50.893,43.6571,2.778
BFA,Burkina Faso,Sub-Saharan Africa,2002,127.504,0.081452197,11.99939241,1.320132013,3.756090045,3.145142555,4.427177429,0.77,0.657,1028.26249,1682.807308,1351.374493,0.303,0.262774317,0.341198371,0.4415,11.73821662,18.18098242,11.429245,51.2722,52.6999,49.7518,66.387,86.757,12.40216429,2.84,486,1.297101516,0.707174327,1.942468971,0.299,11.71171171,88.28828829,2.627941792,8.870017282,Low income,45.778,14.801,72.48193111,3205590000,260.764,0.200993,87.7,51.384,44.9309,2.809
BFA,Burkina Faso,Sub-Saharan Africa,2003,130.013,0.084909694,11.99939241,1.935483871,3.913710117,3.272550106,4.537199974,0.776,0.652,1062.032175,1770.933708,1412.458571,0.31,0.268992819,0.346775238,0.4415,11.73821662,18.18098242,11.429245,51.7927,53.1716,50.3202,64.999,86.51,12.40216429,3.87,471,1.302531927,0.739937715,1.925893261,0.304,11.71171171,88.28828829,3.106992089,9.4160557,Low income,45.495,14.354,74.72364032,4205690000,332.344,0.37344,85.7,51.956,46.2523,2.78
BFA,Burkina Faso,Sub-Saharan Africa,2004,128.557,0.084424556,11.99939241,1.875,4.284245014,3.642420053,4.908104897,0.786,0.647,1067.265782,1815.06683,1437.419425,0.32,0.279607593,0.355867683,0.4415,11.73821662,18.18098242,11.429245,52.4161,53.7856,50.9534,63.582,86.251,12.40216429,3.98,454,1.307985073,0.774219032,1.909458997,0.314,11.71171171,88.28828829,3.673368974,9.995708252,Low income,45.176,13.863,77.03468074,4838550000,371.323,0.400295,83.3,52.602,47.6263,3.39
BFA,Burkina Faso,Sub-Saharan Africa,2005,128.128,0.083601986,11.99939241,1.812688822,4.654779911,4.012290001,5.279009819,0.798,0.641,1108.757499,1925.482824,1513.509675,0.331,0.291862972,0.365900374,0.4415,11.73821662,18.18098242,11.429245,53.0916,54.6173,51.479,62.136,85.979,12.40216429,3.83,437,1.31346105,0.810088603,1.893164971,0.325,11.71171171,88.28828829,4.342991302,10.61104423,Low income,44.817,13.336,79.41719664,5462710000,406.999,0.469914,80.5,53.31,49.0568,4
BFA,Burkina Faso,Sub-Saharan Africa,2006,129.284,0.09808972,11.99939241,1.769911504,4.932059765,4.294690132,5.55174017,0.803,0.636,1135.176999,2015.808105,1571.988433,0.339,0.300757277,0.374583156,0.4415,11.73821662,18.18098242,11.429245,53.7422,55.1579,52.234,60.663,85.693,12.40216429,3.52,422,1.318959951,0.84762001,1.877009988,0.333,11.71171171,88.28828829,5.134679794,11.26426029,Low income,44.407,12.785,81.8733986,5816310000,420.583,0.632708,77.5,54.063,50.5452,3.699
BFA,Burkina Faso,Sub-Saharan Africa,2007,129.055,0.111619257,11.99939241,1.497005988,5.392109871,4.752170086,6.015190125,0.819,0.64,1150.254057,2032.171894,1587.915108,0.334,0.298834665,0.364779102,0.4415,11.73821662,18.18098242,11.429245,54.3747,55.7768,52.878,60.211,84.4,12.40216429,3.03,410,0.55941999,0.278259993,0.868239999,0.329,15.31531532,84.68468468,0.941760004,3.237339973,Low income,43.946,12.225,84.40556556,6771280000,475.11,0.75,74.3,54.841,52.0907,3.3
BFA,Burkina Faso,Sub-Saharan Africa,2008,129.054,0.118007655,11.99939241,1.719197708,5.865530014,5.277910233,6.436059952,0.833,0.628,1183.670796,2080.018939,1628.534648,0.349,0.315197968,0.378442494,0.4415,11.73821662,18.18098242,11.429245,55.342,56.8419,53.7455,59.778,83.058,12.40216429,3.4,401,0.663264275,0.36511285,0.997094291,0.343,15.31531532,84.68468468,1.659252865,4.423282896,Low income,43.438,11.672,87.01604697,8369640000,569.761,0.92,71.2,55.618,53.6905,3.594
BFA,Burkina Faso,Sub-Saharan Africa,2009,128.047,0.120797052,11.99939241,1.666666667,6.287809849,5.708119869,6.850900173,0.836,0.621,1177.5916,2056.074947,1613.597246,0.36,0.326004341,0.389780962,0.4415,11.73821662,18.18098242,11.429245,55.9595,57.3203,54.4935,59.365,81.666,12.40216429,3.31,393,0.76710856,0.451965707,1.125948582,0.354,15.31531532,84.68468468,2.376745726,5.609225818,Low income,42.89,11.141,89.70726492,8369180000,552.746,1.13,68.1,56.377,55.3403,4.397
BFA,Burkina Faso,Sub-Saharan Africa,2010,129.541,0.130494821,28.2601571,1.612903226,6.710559845,6.169169903,7.236400127,0.852,0.617,1273.439085,2068.181803,1667.904627,0.372,0.340894648,0.40007925,0.265,20.96640874,24.18928,39.62478256,56.4768,57.888,54.9595,58.975,80.225,28.76344086,3.28,385,0.870952845,0.538818564,1.254802874,0.366,15.31531532,84.68468468,3.094238588,6.79516874,Low income,42.314,10.645,92.48171641,8979970000,575.446,2.4,65.2,57.096,57.0366,4.909
BFA,Burkina Faso,Sub-Saharan Africa,2011,130.065,0.132502893,27.9359587,1.822916667,7.163340092,6.628230095,7.68351984,0.859,0.613,1309.521532,2106.934752,1705.359774,0.384,0.353707299,0.411949627,0.275,20.96640874,24.18928,38.65218735,57.1246,58.6159,55.5271,58.61,78.733,28.38541667,3.66,377,0.97479713,0.625671421,1.383657166,0.377,15.31531532,84.68468468,3.811731449,7.981111663,Low income,41.721,10.195,95.34197568,10724100000,666.84,3,62.4,57.761,58.7789,5.293
BFA,Burkina Faso,Sub-Saharan Africa,2012,130.329,0.158038743,27.66300566,2.025316456,7.472980022,7.010739803,7.922299862,0.867,0.608,1383.086489,2200.127295,1788.801284,0.395,0.365466774,0.42147135,0.284,20.96640874,24.18928,37.83332825,57.6187,59.0963,56.0328,58.27,77.191,28.10126582,4.25,369,1.078641415,0.712524278,1.512511458,0.387,15.7480315,84.2519685,4.529224311,9.167054585,Low income,41.127,9.789,98.29069658,11166100000,673.822,3.72503,59.8,58.374,60.5674,5.809
BFA,Burkina Faso,Sub-Saharan Africa,2013,130.291,0.167740647,27.41616169,1.990049751,7.72631979,7.342030048,8.099720001,0.874,0.605,1429.903021,2245.177174,1834.881492,0.402,0.374218981,0.428039759,0.29,20.96640874,24.18928,37.09279633,57.8234,59.2619,56.2773,57.957,75.599,27.86069652,4.15,362,1.1824857,0.799377135,1.641365749,0.394,15.7480315,84.2519685,5.246717172,10.35299751,Low income,40.543,9.426,101.330615,11947200000,699.779,9.1,57.5,58.937,62.4005,6.278
BFA,Burkina Faso,Sub-Saharan Africa,2014,127.006,0.165557548,30.92714251,1.960784314,7.867080212,7.549330235,8.175800323,0.881,0.601,1436.628612,2222.924718,1827.353699,0.408,0.381192331,0.432483533,0.279,39.15279412,17.31173505,36.31689835,58.3589,59.8842,56.7273,57.671,73.957,31.61764706,4.01,353,1.286329985,0.886229992,1.770220041,0.4,15.7480315,84.2519685,5.964210033,11.53894043,Low income,39.979,9.105,104.4645516,12377400000,703.82,9.4,55.4,59.45,64.2764,6.479
BFA,Burkina Faso,Sub-Saharan Africa,2015,122.57,0.182042319,30.67067532,1.913875598,8.258930206,7.97947979,8.531020164,0.886,0.619,1445.770021,2237.303743,1839.270697,0.418,0.391776973,0.44233607,0.287,39.15279412,17.31173505,35.5474968,58.8454,60.4013,57.1842,57.696,73.832,31.33971292,4.03,343,1.444627494,1.017852485,1.949725032,0.41,9.448818898,90.5511811,6.95667994,12.58968282,Low income,39.437,8.823,107.695414,10419300000,575.314,14,53.6,59.919,66.1938,6.704
BFA,Burkina Faso,Sub-Saharan Africa,2016,118.473,0.181316919,30.42987637,2.107728337,8.525589943,8.276630402,8.768380165,0.889,0.613,1488.098572,2302.482095,1893.155373,0.427,0.401399054,0.451422709,0.295,39.15279412,17.31173505,34.82509995,59.3262,60.9267,57.6231,57.72,73.712,30.91334895,4.23,331,1.602925003,1.149474978,2.129230022,0.418,9.448818898,90.5511811,7.949149847,13.64042521,Low income,38.92,8.571,111.0262,10886400000,583.833,13.96,51.9,60.354,68.152,6.364
BFA,Burkina Faso,Sub-Saharan Africa,2017,116.273,0.20516605,30.20155784,2.054794521,8.906479836,8.695150375,9.114009857,0.893,0.6,1546.831939,2392.466965,1967.634052,0.438,0.412072408,0.461283954,0.303,39.15279412,17.31173505,34.14014435,59.5361,61.1776,57.7969,57.748,73.581,30.82191781,4.15,320,1.761222512,1.281097472,2.308735013,0.429,11.02362205,88.97637795,8.941619754,14.69116759,Low income,38.419,8.341,114.46,12322900000,642.04,16,50.4,60.768,70.1509,6.015
BFA,Burkina Faso,Sub-Saharan Africa,2018,115.166,0.2177408,29.96190711,1.559020045,9.273730278,9.104089737,9.44095993,0.884,0.598,1489.183516,2617.681146,2050.921164,0.449,0.419492216,0.474498521,0.312,39.15279412,17.31173505,33.42119217,60.0466,61.7065,58.2902,57.782,73.434,30.51224944,2.96,320,1.91952002,1.412719965,2.488240004,0.442,11.02362205,88.97637795,9.934089661,15.74190998,Low income,21.9485,8.082,118,14441800000,731.172,8.26723,49,70.428,72.1913,6.059
BGD,Bangladesh,South Asia,1990,175.741,0.136486702,11.99939241,0.755667506,5.832300186,4.844610214,6.780819893,0.648,0.73,546.8516075,2513.962193,1554.41105,0.397,0.298656197,0.460543526,0.4415,11.73821662,18.18098242,11.429245,55.9886,54.7574,57.2109,26.637,88.919,12.40216429,1.45,595,3.294752292,2.237444257,4.197241566,0.394,9.090909091,90.90909091,11.94100996,25.98381027,Lower middle income,35.099,10.352,196.4759896,31598300000,306.269,0,99.6,58.21,792.594,6.582
BGD,Bangladesh,South Asia,1991,166.996,0.139603427,11.99939241,0.76142132,6.022955513,5.107736206,6.901871872,0.658,0.725,555.4829226,2539.678331,1571.95081,0.394,0.299822336,0.455753314,0.4415,11.73821662,18.18098242,11.429245,54.1544,53.07,55.2172,26.7,88.816,12.40216429,1.51,589,3.399163456,2.381197152,4.265121483,0.391,9.090909091,90.90909091,12.78356298,26.31216668,Lower middle income,34.183,9.929,202.5525666,30957500000,293.16,8.26723,95.8,58.891,811.24,2.2
BGD,Bangladesh,South Asia,1992,167.401,0.142427972,11.99939241,0.726392252,6.21361084,5.370862198,7.022923851,0.679,0.721,577.4805119,2622.520808,1624.95314,0.413,0.320278776,0.47159426,0.4415,11.73821662,18.18098242,11.429245,57.6352,57.049,58.1922,26.808,88.707,12.40216429,1.49,552,3.50357462,2.524950047,4.333001401,0.41,9.090909091,90.90909091,13.62611599,26.64052308,Lower middle income,33.299,9.508,208.8170789,31708900000,293.645,8.26723,92,59.618,829.559,2.253
BGD,Bangladesh,South Asia,1993,164.391,0.145562365,11.99939241,0.714285714,6.404266167,5.63398819,7.14397583,0.689,0.716,597.2315851,2690.676762,1669.134671,0.42,0.328426705,0.476908855,0.4415,11.73821662,18.18098242,11.429245,57.927,57.2504,58.575,26.957,88.589,12.40216429,1.5,534,3.607985785,2.668702942,4.400881318,0.417,9.090909091,90.90909091,14.468669,26.96887949,Lower middle income,32.454,9.09,215.2753391,33166500000,300.556,8.26723,88.2,60.388,847.742,2.377
BGD,Bangladesh,South Asia,1994,162.84,0.155564666,11.99939241,0.702576112,6.594921494,5.897114182,7.265027809,0.701,0.712,614.7469442,2744.161228,1704.703214,0.427,0.338223083,0.482526798,0.4415,11.73821662,18.18098242,11.429245,58.6166,58.0948,59.1127,27.139,88.463,12.40216429,1.44,514,3.712396949,2.812455838,4.468761236,0.424,9.090909091,90.90909091,15.31122202,27.29723589,Lower middle income,31.653,8.68,221.9333393,33768700000,299.533,8.26723,84.5,61.19,866.08,2.44
BGD,Bangladesh,South Asia,1995,158.828,0.182701335,11.99939241,0.917431193,6.78557682,6.160240173,7.386079788,0.712,0.708,637.2871677,2816.487762,1752.201722,0.436,0.348615161,0.489426296,0.4415,11.73821662,18.18098242,11.429245,59.4673,59.0047,59.9049,27.349,88.327,12.40216429,1.57,499,3.816808113,2.956208733,4.536641153,0.432,9.090909091,90.90909091,16.15377503,27.62559229,Lower middle income,30.897,8.289,228.797257,37939700000,329.424,8.26723,80.8,62.002,884.766,2.48
BGD,Bangladesh,South Asia,1996,151.819,0.182684338,11.99939241,0.907029478,6.976232147,6.423366165,7.507131767,0.716,0.702,654.4961998,2864.404004,1784.552632,0.441,0.354189445,0.494566053,0.4415,11.73821662,18.18098242,11.429245,59.4925,58.6201,60.3406,27.52,88.082,12.40216429,1.64,482,3.909618037,3.099961628,4.609046398,0.437,9.090909091,90.90909091,17.1900184,28.25003887,Lower middle income,30.181,7.927,235.8734608,46438500000,394.717,8.26723,77.2,62.798,903.818,2.51
BGD,Bangladesh,South Asia,1997,151.788,0.192458318,11.99939241,0.883002208,7.166887474,6.686492157,7.628183746,0.736,0.699,676.7612811,2930.538179,1828.576381,0.453,0.370078864,0.502859571,0.4415,11.73821662,18.18098242,11.429245,61.4268,61.3148,61.5257,27.721,87.827,12.40216429,1.55,467,4.00242796,3.243714523,4.681451644,0.449,9.090909091,90.90909091,18.22626176,28.87448544,Lower middle income,29.493,7.603,243.1685163,48244300000,401.499,0.000751046,73.6,63.553,923.105,2.685
BGD,Bangladesh,South Asia,1998,149.733,0.189087608,11.99939241,1.070663812,7.357542801,6.949618149,7.749235725,0.748,0.695,703.6809782,3014.500899,1883.766462,0.467,0.385972435,0.515750915,0.4415,11.73821662,18.18098242,11.429245,63.9168,63.9465,63.8772,27.937,87.565,12.40216429,1.79,457,4.095237884,3.387467419,4.753856889,0.462,9.090909091,90.90909091,19.26250512,29.49893201,Lower middle income,28.821,7.321,250.6891921,49984600000,407.429,0.00368481,70.2,64.25,942.481,2.83
BGD,Bangladesh,South Asia,1999,146.969,0.200296109,11.99939241,1.03950104,7.548198128,7.212744141,7.870287704,0.756,0.691,729.7736856,3093.017373,1935.796364,0.481,0.39987163,0.528931864,0.4415,11.73821662,18.18098242,11.429245,66.2284,66.0217,66.3941,28.15,87.298,12.40216429,1.73,445,4.188047808,3.531220314,4.826262134,0.476,9.090909091,90.90909091,20.29874848,30.12337859,Lower middle income,28.158,7.082,258.4424661,51270600000,409.543,0.0361704,67,64.881,961.74,3.095
BGD,Bangladesh,South Asia,2000,147.994,0.207778834,11.99939241,1.030927835,7.738853455,7.475870132,7.991339684,0.77,0.689,761.4517432,3195.00797,2002.466767,0.485,0.408018766,0.529896344,0.4415,11.73821662,18.18098242,11.429245,65.7791,66.1095,65.4715,28.345,87.031,12.40216429,1.85,434,4.280857732,3.674973209,4.89866738,0.48,9.090909091,90.90909091,21.33499184,30.74782516,Lower middle income,27.493,6.883,266.435532,53369800000,418.069,0.0710394,63.9,65.447,980.701,3.27
BGD,Bangladesh,South Asia,2001,142.584,0.23856722,11.99939241,1.016260163,7.929508781,7.738996124,8.112391663,0.778,0.685,788.4058218,3285.847895,2060.796157,0.492,0.416494087,0.535161466,0.4415,11.73821662,18.18098242,11.429245,66.1353,66.6597,65.6649,28.466,86.805,12.40216429,1.84,423,4.396870136,3.779309988,5.00274992,0.487,9.090909091,90.90909091,22.03034019,31.30773926,Lower middle income,26.818,6.717,274.6758062,53991300000,415.034,0.129808,60.9,65.956,999.375,3.551
BGD,Bangladesh,South Asia,2002,138.077,0.241407473,11.99939241,1.002004008,8.120164108,8.002122116,8.233443642,0.788,0.739,815.3635465,3378.635644,2119.639046,0.499,0.425616052,0.539907415,0.4415,11.73821662,18.18098242,11.429245,66.6115,67.6271,65.7402,28.582,86.59,12.40216429,1.94,410,4.477070141,3.841801,5.103349924,0.494,2,98,22.78547325,32.28935623,Lower middle income,26.132,6.574,283.1709342,54724100000,413.08,0.13992,58.1,66.43,1017.73,3.961
BGD,Bangladesh,South Asia,2003,136.63,0.248229854,11.99939241,0.99009901,8.310819435,8.265248108,8.354495621,0.797,0.737,843.5685114,3478.729822,2182.321491,0.505,0.433569685,0.544071695,0.4415,11.73821662,18.18098242,11.429245,66.8242,68.2182,65.6482,28.689,86.389,12.40216429,1.93,395,4.557270145,3.904292011,5.203949928,0.5,2,98,23.54060631,33.27097321,Lower middle income,25.439,6.444,291.9287982,60158900000,446.311,0.163878,55.4,66.886,1035.5,4.32
BGD,Bangladesh,South Asia,2004,134.765,0.26240117,11.99939241,0.978473581,8.501474762,8.5283741,8.4755476,0.802,0.734,880.7522635,3615.83481,2267.950353,0.511,0.441250883,0.550514423,0.4415,11.73821662,18.18098242,11.429245,67.1874,68.534,66.0378,28.785,86.198,12.40216429,1.87,372,4.63747015,3.966783023,5.304549932,0.506,2,98,24.29573936,34.25259018,Lower middle income,24.742,6.322,300.9575239,65108500000,475.292,0.199036,52.9,67.331,1052.37,4.302
BGD,Bangladesh,South Asia,2005,121.664,0.270985458,11.99939241,1.158301158,8.692130089,8.791500092,8.596599579,0.809,0.644,929.7831874,3800.360921,2383.031073,0.518,0.449542242,0.555909793,0.4415,11.73821662,18.18098242,11.429245,67.2992,68.8169,66.0049,28.876,86.016,12.40216429,2.01,343,4.717670155,4.029274035,5.405149937,0.512,14.7826087,85.2173913,25.05087242,35.23420715,Lower middle income,24.053,6.205,310.2654886,69442900000,499.462,0.241637,50.4,67.773,1068.11,4.25
BGD,Bangladesh,South Asia,2006,119.067,0.295833485,11.99939241,1.145038168,8.817440033,8.928039551,8.711629868,0.812,0.637,993.1114824,4052.677291,2538.234965,0.524,0.456186987,0.561700161,0.4415,11.73821662,18.18098242,11.429245,67.2413,68.7934,65.9109,28.88,85.863,12.40216429,2,315,4.797870159,4.091765046,5.505749941,0.518,15.07246377,84.92753623,25.80600548,36.21582413,Lower middle income,23.384,6.092,319.8613284,71819100000,509.64,1,48,68.213,1082.59,3.591
BGD,Bangladesh,South Asia,2007,123.323,0.298906404,11.99939241,1.138519924,8.862529755,8.998920441,8.732919693,0.817,0.634,1076.933839,4305.187411,2702.966271,0.527,0.461164737,0.564545835,0.4415,11.73821662,18.18098242,11.429245,66.7144,68.213,65.4166,29.272,85.247,12.40216429,2,297,4.878070164,4.154256058,5.606349945,0.521,15.07246377,84.92753623,26.56113853,37.1974411,Lower middle income,22.747,5.987,329.7539468,79611900000,558.052,1.8,45.5,68.648,1095.95,3.768
BGD,Bangladesh,South Asia,2008,115.765,0.313926486,11.99939241,1.320754717,8.651410103,8.860360146,8.453129768,0.825,0.665,1161.276687,4548.727075,2862.599524,0.53,0.467034947,0.566039904,0.4415,11.73821662,18.18098242,11.429245,67.0506,68.7311,65.5967,29.671,84.62,12.40216429,2.19,280,4.958270168,4.216747069,5.706949949,0.523,6.333333333,93.66666667,27.31627159,38.17905807,Lower middle income,22.153,5.892,339.9525225,91631300000,634.987,2.5,43.2,69.072,1108.58,4.077
BGD,Bangladesh,South Asia,2009,112.422,0.336804306,11.99939241,1.293900185,9.224510193,9.307310104,9.147850037,0.823,0.611,1230.660434,4722.101213,2979.60677,0.541,0.476952592,0.579847446,0.4415,11.73821662,18.18098242,11.429245,67.4032,68.8626,66.1107,30.072,83.973,12.40216429,2.26,269,5.038470173,4.279238081,5.807549953,0.534,18.55072464,81.44927536,28.07140465,39.16067505,Lower middle income,21.605,5.807,350.466518,1.02E+11,702.264,3.1,41,69.485,1121.03,5
BGD,Bangladesh,South Asia,2010,112.165,0.36585765,0,1.446654611,9.52120769,9.640936375,9.408912539,0.837,0.607,1379.342347,4853.138835,3116.663201,0.553,0.493630955,0.589976008,0,39.4,0,22.83040237,68.6384,70.3117,67.1653,30.474,83.3,0,2.42,258,5.118670177,4.341729093,5.908149958,0.545,18.55072464,81.44927536,28.8265377,40.14229202,Lower middle income,21.107,5.734,361.3056887,1.15E+11,781.154,3.7,38.9,69.881,1133.71,3.379
